,Model,Scenario,Region,Variable,Unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
870,GCAM5.3_NGFS,Net Zero 2050,MEX,Primary Energy|Coal,EJ/yr,0.526162199999999,0.5914685,0.6042509,0.567685099999999,0.5468913,0.4679965,0.2746507,0.1808647,0.1566881,0.140769799999999,0.1594091,0.1704383,0.1798344,0.1690216,0.146451299999999,0.1189715,0.111530399999999,0.1039985,0.09508812,0.07221882
871,GCAM5.3_NGFS,Net Zero 2050,MEX,Primary Energy|Gas,EJ/yr,1.95684,2.4522370000000002,2.639099,2.725223,2.705691,2.806165,2.606451,2.339485,2.163113,1.985132,1.948794,1.898514,1.935197,1.947186,1.907706,1.74429,1.68477599999999,1.47054699999999,1.341507,1.090152
872,GCAM5.3_NGFS,Net Zero 2050,MEX,Primary Energy|Oil,EJ/yr,4.289926,4.307412,4.171343,4.021514,3.904007,3.833429,3.661773,3.267557,2.857153,2.132184,1.590736,1.03856,0.9416761,0.6351715,0.3847345,0.1982866,0.144571,0.08887967,0.05721402,0.02601732
873,GCAM5.3_NGFS,Net Zero 2050,R5ASIA,Primary Energy|Coal,EJ/yr,69.3359000499999,97.87243082,114.696406199999,128.521056,103.0483007,85.9825410999999,66.2733039,52.6436896,40.2109035,34.4382539999999,33.1201133999999,30.03382146,26.84389243,21.58149589,16.2786643299999,11.54919541,9.90450984,8.34998156,7.19977141999999,5.293535681
874,GCAM5.3_NGFS,Net Zero 2050,R5ASIA,Primary Energy|Gas,EJ/yr,13.5588001,19.7960553,22.8801437,27.384253,28.479229,30.035542,29.55164,30.7005354999999,31.8102093,28.1951532,26.8329141999999,26.0257142,26.0153878,24.6737314999999,22.4795906,19.8255605,20.8784663,21.57122138,22.63909103,21.8994407
875,GCAM5.3_NGFS,Net Zero 2050,R5ASIA,Primary Energy|Oil,EJ/yr,39.5596697,48.4833142999999,56.3107298,59.0707912,63.6517887,66.50194,67.11487,64.547614,60.28314,49.6825695,38.0531910999999,32.4581335,29.2007656,25.3715008999999,20.9465182,16.40452428,15.06092256,13.3017986509999,11.6731255,8.51231129
876,GCAM5.3_NGFS,Net Zero 2050,R5LAM,Primary Energy|Coal,EJ/yr,1.44000808,1.70339298,2.04393799,2.027923574,2.05382065,1.952657058,1.52638802,1.380619812,1.46535431799999,1.502893777,1.489787549,1.42427884199999,1.38064658,1.17618281599999,0.951282482,0.741721936999999,0.698491575999999,0.641736169999999,0.585180608999999,0.437055621
877,GCAM5.3_NGFS,Net Zero 2050,R5LAM,Primary Energy|Gas,EJ/yr,6.48053979999999,7.9196604,8.7758653,9.0722984,9.2234089,9.755479,9.148859,8.6266354,8.3664107,8.2540385,8.185779,8.0455228,8.2899668,8.1039542,7.4469499,6.44490909999999,6.3514674,5.8874759,5.6037851,4.70778629999999
878,GCAM5.3_NGFS,Net Zero 2050,R5LAM,Primary Energy|Oil,EJ/yr,14.7116654,16.9649782,16.9821873999999,16.3017269,15.974518,15.9239629,15.2877546,13.6932568,12.093739,9.6052651,7.35487069999999,5.6698699,4.98519029999999,4.1108837,3.1750326,2.25295907,1.90639281,1.55464408,1.25886962,0.77972165
879,GCAM5.3_NGFS,Net Zero 2050,R5MAF,Primary Energy|Coal,EJ/yr,4.50948232,4.81362498,4.83654311,4.84680405,4.36403795,3.60439422,2.44180187,1.65863525,1.11232084,0.99805181,1.23400475,1.33203237,1.39175616999999,1.2386129,0.94995902,0.63583326,0.606686329999999,0.56047662,0.49600765,0.274231234
880,GCAM5.3_NGFS,Net Zero 2050,R5MAF,Primary Energy|Gas,EJ/yr,12.0542235699999,16.73344272,21.3189484999999,22.54002878,22.9092302,23.4558271,21.5404783,21.6229463999999,21.7790755,22.0539148,23.4721795,24.7576766999999,26.3294306,27.1234568,26.4295963,24.3035181,25.3200953,25.6114433,26.5475323999999,26.134265
881,GCAM5.3_NGFS,Net Zero 2050,R5MAF,Primary Energy|Oil,EJ/yr,18.6062676,22.9715888,25.4722373999999,24.2917572,24.4627686,25.9563651,26.626434,26.337758,25.33411,21.246827,18.3388963,16.2209291,14.9305176,13.4737859999999,11.782862,10.053974,9.7174921,9.1848586,8.4671366,6.4126025
882,GCAM5.3_NGFS,Net Zero 2050,R5OECD90+EU,Primary Energy|Coal,EJ/yr,42.46233892,39.47376802,33.4593442,26.00228145,17.87993229,9.44329941,5.68476666,3.90445903,3.09621777,2.52927674,2.57925873,2.64226457,2.65581636,2.42383442,2.09683242,1.73839452,1.55960954999999,1.37505117999999,1.212461556,0.981642638999999
883,GCAM5.3_NGFS,Net Zero 2050,R5OECD90+EU,Primary Energy|Gas,EJ/yr,46.7855007999999,50.663584,52.4808240999999,59.0008619,45.6349802999999,36.1955395,27.2707486999999,23.2010793,20.9066128,17.6596452,18.202571,18.9425928999999,19.7121791999999,18.9984143999999,17.8603664,16.1792639,15.8418904,14.9999761999999,14.301846,12.3328504
884,GCAM5.3_NGFS,Net Zero 2050,R5OECD90+EU,Primary Energy|Oil,EJ/yr,88.583522,78.7677645,75.9366294,76.1007637,71.4048605999999,66.0403485,61.6250587,53.1983743999999,41.4364243,25.6391565,17.3560383,13.4263441,11.691747,9.7586245,7.24032899999999,5.17559325,4.52398681,3.85749009999999,3.35579422,2.39583067
885,GCAM5.3_NGFS,Net Zero 2050,R5REF,Primary Energy|Coal,EJ/yr,11.518011,11.28851,10.795195,10.639302,8.347189,6.25927,4.2482558,2.7386595,1.8041641,1.27052249999999,0.9261599,0.6538261,0.52120724,0.39985312,0.30104279,0.220594539999999,0.21056617,0.1919095,0.16026261,0.114536215
886,GCAM5.3_NGFS,Net Zero 2050,R5REF,Primary Energy|Gas,EJ/yr,23.780468,24.198263,22.305385,22.4358839999999,20.715909,19.610868,17.240857,15.224637,13.128421,10.13597,7.6723653,6.1638229,5.4242963,4.3769111,3.3671504,2.7488386,2.8416886,2.8772567,2.9206125,2.6543794
887,GCAM5.3_NGFS,Net Zero 2050,R5REF,Primary Energy|Oil,EJ/yr,10.9737266999999,11.3676904,10.8755595,10.5101152,10.4740964,10.182606,9.52321669999999,8.5824494,7.23681889999999,5.5685794,4.4347316,3.5304971,3.08989449999999,2.48793044,1.83622687,1.213822369,0.891208227,0.622302654999999,0.442911595999999,0.24021635
888,GCAM5.3_NGFS,Net Zero 2050,RUS,Primary Energy|Coal,EJ/yr,,4.992274,5.36207699999999,5.16292,4.52943499999999,3.962595,2.827527,1.726218,1.024289,0.6661037,0.389270099999999,0.2152179,0.1593436,0.1115658,0.07229194,0.04297082,0.04211965,0.03758064,0.03460555,0.0237324
889,GCAM5.3_NGFS,Net Zero 2050,RUS,Primary Energy|Gas,EJ/yr,,18.60464,18.03765,17.74084,16.9204,16.3139,14.37891,12.53961,10.4704199999999,7.982406,5.846682,4.590091,4.026962,3.192052,2.410597,1.981905,2.090216,2.158339,2.23469,2.080336
890,GCAM5.3_NGFS,Net Zero 2050,RUS,Primary Energy|Oil,EJ/yr,,7.35776799999999,7.154657,6.804982,6.791469,6.69668,6.444309,5.967123,5.425184,4.586036,3.757681,3.025862,2.650324,2.163617,1.613585,1.07057199999999,0.7847085,0.5470366,0.3869371,0.209240999999999
891,GCAM5.3_NGFS,Net Zero 2050,USA,Primary Energy|Coal,EJ/yr,23.42813,21.5979399999999,16.07465,9.761168,5.858059,2.023888,1.139606,0.7288981,0.4937902,0.330676,0.334378599999999,0.353373999999999,0.3661828,0.3609997,0.340273299999999,0.3046291,0.2694362,0.2348834,0.2043862,0.1675344
892,GCAM5.3_NGFS,Net Zero 2050,USA,Primary Energy|Gas,EJ/yr,21.62877,23.59168,27.09771,32.49642,26.05692,20.4374799999999,14.96187,12.5814,10.93252,9.535834,10.6073899999999,11.55514,12.29528,12.11761,11.6821,10.66873,10.23776,9.506896,8.833689,7.24543999999999
893,GCAM5.3_NGFS,Net Zero 2050,USA,Primary Energy|Oil,EJ/yr,40.89192,35.90069,35.00657,35.7266,33.6699799999999,31.25772,29.31359,25.8114,20.41384,13.11882,9.161104,7.12201499999999,6.107645,5.29666,3.81972,2.461185,2.166231,1.831136,1.575377,1.084203
894,GCAM5.3_NGFS,Net Zero 2050,World,Price|Primary Energy|Coal,US$2010/GJ,1.897834,2.097945,2.097945,2.13433,2.31251699999999,2.397575,2.356521,1.76724599999999,1.383766,1.278201,1.302824,1.392009,1.71193899999999,2.016887,1.996308,1.95065,1.90765499999999,1.495612,1.230054,0.9953394
895,GCAM5.3_NGFS,Net Zero 2050,World,Price|Primary Energy|Gas,US$2010/GJ,3.969958,5.648314,5.648314,5.637405,6.358944,6.677612,6.88811,7.012235,7.38905099999999,7.58601799999999,7.829163,7.74791499999999,7.66718699999999,7.595292,7.621242,7.625869,7.98820099999999,8.116466,8.245602,8.381388
896,GCAM5.3_NGFS,Net Zero 2050,World,Price|Primary Energy|Oil,US$2010/GJ,5.798172,11.08603,11.08413,11.44598,12.10561,12.40485,13.01116,13.34632,14.8647299999999,18.04052,21.26749,22.61405,22.99992,25.4310799999999,29.2574799999999,34.20151,35.21807,37.23917,39.37086,45.17702
897,GCAM5.3_NGFS,Net Zero 2050,World,Primary Energy|Coal,EJ/yr,129.2657,155.1517,165.8314,172.0374,135.6933,107.2422,80.17452,62.3260699999999,47.68897,40.739,39.34933,36.08623,32.79331,26.8199799999999,20.57779,14.88574,12.97986,11.11916,9.653685,7.10100099999999
898,GCAM5.3_NGFS,Net Zero 2050,World,Primary Energy|Gas,EJ/yr,102.6595,119.311,127.7612,140.4333,126.9627,119.0533,104.7526,99.37583,95.99072,86.2987199999999,84.36581,83.93533,85.77126,83.2764699999999,77.58365,69.50209,71.2336,70.94738,72.0128699999999,67.72872
899,GCAM5.3_NGFS,Net Zero 2050,World,Primary Energy|Oil,EJ/yr,172.4349,178.5553,185.5773,186.2751,185.968,184.6052,180.1773,166.3594,146.3842,111.7424,85.53773,71.30578,63.8981099999999,55.2027199999999,44.98097,35.10087,32.1,28.52109,25.19784,18.34068
900,MESSAGEix-GLOBIOM 1.1,Below 2Â°C,CHN,Price|Primary Energy|Coal,US$2010/GJ,0.0,0.0,2.42152708919014,2.53029275598107,1.95314584186895,1.60743154816329,1.63176698891148,1.68411414114692,1.89767648425829,2.06760758754543,2.39581461107212,2.78166558632032,,3.10413885872957,,3.22718450230051,,3.13621388480791,,3.0609745186882
901,MESSAGEix-GLOBIOM 1.1,Below 2Â°C,CHN,Price|Primary Energy|Gas,US$2010/GJ,0.0,0.0,2.99378810725222,3.35532902417216,3.86531877637408,4.44971656661345,5.35326244756789,5.51415658109937,5.48855355778975,5.20186723952683,5.73695396892401,6.24007516698932,,6.76265609315013,,6.73400603323348,,6.71269838191393,,6.56507990759859
902,MESSAGEix-GLOBIOM 1.1,Below 2Â°C,CHN,Price|Primary Energy|Oil,US$2010/GJ,0.0,0.0,1.58017043012091,2.95972136677534,3.45610048800915,3.78521847176618,3.98422564380861,4.24439468473005,4.46942277258194,4.87433208485693,5.28793351916341,5.15136568516274,,5.37795905692165,,5.379705125416,,5.96499795507542,,5.88222021228586
903,MESSAGEix-GLOBIOM 1.1,Below 2Â°C,CHN,Primary Energy|Coal,EJ/yr,51.21466777,76.1827937218,81.2197960754082,76.5908323339413,35.8644905730581,20.0089115745789,11.8851279663114,6.9819661350635,4.20353135748563,2.75468494139165,2.53422425607653,2.70313469293223,,4.52905999002989,,7.33402684801222,,11.8174933129596,,12.1354931297008
904,MESSAGEix-GLOBIOM 1.1,Below 2Â°C,CHN,Primary Energy|Gas,EJ/yr,2.07450321030465,5.14653024011152,7.04971752360775,16.2745932095916,16.0917293180048,21.7126175806156,22.5209698169029,21.9828898475711,23.1637832730422,23.2351627009001,24.5228175921791,25.9067149969707,,25.2172728696047,,23.7217115598613,,22.3144831711007,,19.8478282620128
905,MESSAGEix-GLOBIOM 1.1,Below 2Â°C,CHN,Primary Energy|Oil,EJ/yr,14.2371456062947,21.5219017506567,22.6981987990093,28.4040261731687,29.4246511314379,29.899635308872,27.6614523621038,26.2902571590261,22.0387353027188,18.3426242666204,15.0892448942414,11.3048753925191,,5.5319588486153,,2.58583085745955,,1.7641201524741,,0.937563455202489
906,MESSAGEix-GLOBIOM 1.1,Below 2Â°C,EU,Price|Primary Energy|Coal,US$2010/GJ,0.0,0.0,2.59277724674427,5.14578450402246,1.82725960775244,-0.0351780431178966,-0.964395363496001,-0.554502069567023,-0.0441818040288498,1.74355581667154,2.83680129561981,4.07027050404104,,4.58348484912746,,4.61804148235393,,4.30457400536718,,4.00727057122042
907,MESSAGEix-GLOBIOM 1.1,Below 2Â°C,EU,Price|Primary Energy|Gas,US$2010/GJ,0.0,0.0,1.8939489063996,7.53194203414106,4.35733589274651,3.02641225639487,3.37676721744768,3.88857745459345,4.24436516977669,4.6231197205405,5.13611587577279,5.79135268698636,,6.38301027449595,,6.87644972793771,,6.99038502865049,,7.09746311817979
908,MESSAGEix-GLOBIOM 1.1,Below 2Â°C,EU,Price|Primary Energy|Oil,US$2010/GJ,0.0,0.0,0.009521540500133,7.72378189690035,5.06921410401099,3.79446278737038,4.00632390052699,4.16004428365071,4.40092149519189,4.79297686635271,5.28793351916341,5.15136568516274,,5.37667164863482,,5.37742078479219,,5.96482614415954,,5.88389360834227
909,MESSAGEix-GLOBIOM 1.1,Below 2Â°C,EU,Primary Energy|Coal,EJ/yr,15.199170156,13.54798605744,12.0801811396715,6.95145073619696,4.7883400310506,3.35704714940342,2.45539728044797,1.73749486928397,0.874164354146636,0.521835356348767,0.287024446500177,0.0618038083279484,,0.0093205571177777,,0.0055805404133333,,0.00334128452,,0.00200055066
910,MESSAGEix-GLOBIOM 1.1,Below 2Â°C,EU,Primary Energy|Gas,EJ/yr,20.7100541653389,20.5474019139111,17.778060163938,19.4568347739644,20.211126838807,20.6632413683987,23.6971228405128,24.6042231563848,25.3559266958581,26.9138352639875,29.1087090820869,32.3011949351785,,37.3659826653082,,35.9603647056435,,36.8871692709913,,32.8145705057277
911,MESSAGEix-GLOBIOM 1.1,Below 2Â°C,EU,Primary Energy|Oil,EJ/yr,33.2504482814084,29.5750042858425,28.424796466411,24.2591822144955,23.5560041047949,22.0942900698753,16.9629773791659,14.0005660287163,11.8154648630552,10.040513667582,7.0907902487951,4.17333330950802,,1.26100653101221,,1.26091606170764,,1.48072065468323,,1.46417824937411
912,MESSAGEix-GLOBIOM 1.1,Below 2Â°C,IND,Price|Primary Energy|Coal,US$2010/GJ,0.0,0.0,1.71153162807626,2.67436842742093,1.08471725550918,0.551723752951315,0.559788674293543,0.647546799094103,0.725956523493043,1.56272716775342,2.65124727560123,3.85892724082128,,4.66735573156253,,4.81370896982384,,4.47280765955559,,4.05701049541602
913,MESSAGEix-GLOBIOM 1.1,Below 2Â°C,IND,Price|Primary Energy|Gas,US$2010/GJ,0.0,0.0,3.02858100285991,3.64589849797612,4.69021749262096,5.60771521332728,5.88648560772089,6.71027204120895,6.82769073883391,7.51401999075993,8.07398382209033,8.5064909042503,,8.64080643924093,,8.20987713233796,,7.97832875291872,,7.58997447443245
914,MESSAGEix-GLOBIOM 1.1,Below 2Â°C,IND,Price|Primary Energy|Oil,US$2010/GJ,0.0,0.0,4.18725375548891,2.92260874861699,3.43489265808298,3.79095727496521,3.87193862557452,4.33561752464115,4.54606985208728,5.0690049857954,5.28793351916341,5.15136568516274,,5.37795905692165,,5.379705125416,,5.96499795507542,,5.88222021228586
915,MESSAGEix-GLOBIOM 1.1,Below 2Â°C,IND,Primary Energy|Coal,EJ/yr,8.10005548999999,12.09262524,18.2958190804547,20.6523417184409,14.4161453109681,9.8768003024227,6.57256093840703,4.19499355581695,2.87177344241902,2.37218062209184,3.09629960699355,4.70367377530577,,10.5356340426697,,17.6867423991286,,21.1277703944082,,14.2874992172169
916,MESSAGEix-GLOBIOM 1.1,Below 2Â°C,IND,Primary Energy|Gas,EJ/yr,2.94806303352552,4.24429628194641,3.78683031516458,5.05008290530024,8.04764979542607,9.57092709553499,9.99100801583088,8.65262854773287,9.62289163028945,9.69656731537302,11.0306543234545,11.9000464878233,,14.5632253451217,,22.8908924849652,,34.7619874769198,,44.02417707011
917,MESSAGEix-GLOBIOM 1.1,Below 2Â°C,IND,Primary Energy|Oil,EJ/yr,6.78369678298364,9.0041987495551,10.7186362291652,11.8201781829339,14.3081621615255,16.5993560518048,19.3374806158724,21.2712934059928,19.8104243451084,19.2704470666927,18.5245674257887,17.0339892541707,,15.289166169083,,10.5263685719258,,7.95527270856705,,8.87017530026218
918,MESSAGEix-GLOBIOM 1.1,Below 2Â°C,MESSAGEix-GLOBIOM 1.1|R11_AFR,Price|Primary Energy|Coal,US$2010/GJ,0.0,0.0,0.0,1.43147045075892,1.74382953591152,1.92886464340112,2.0870924889209,1.6652699371176,1.57316015898787,1.96298113805031,2.59258168416307,3.35048539176837,,3.51616222377278,,3.66856972157941,,3.3543161818793,,3.13566437980377
919,MESSAGEix-GLOBIOM 1.1,Below 2Â°C,MESSAGEix-GLOBIOM 1.1|R11_AFR,Price|Primary Energy|Gas,US$2010/GJ,0.0,0.0,1.43256041935353,1.8385813800202,2.27757905400088,2.69321806660797,3.15096436245316,3.54113316589819,4.03828824690205,4.4363656158966,5.19486971700893,6.04344762269257,,7.17294647534376,,8.02423057930201,,8.41129586384944,,8.48114664360104
920,MESSAGEix-GLOBIOM 1.1,Below 2Â°C,MESSAGEix-GLOBIOM 1.1|R11_AFR,Price|Primary Energy|Oil,US$2010/GJ,0.0,0.0,3.32705292545707,2.84003717909457,3.41713067039311,3.78339420599914,3.8902602931927,4.18013589450529,4.29642134706648,4.68973659233739,4.94014517051779,4.61928859126496,,4.73631220809896,,4.87440149666055,,5.75547488424074,,5.87325016297423
921,MESSAGEix-GLOBIOM 1.1,Below 2Â°C,MESSAGEix-GLOBIOM 1.1|R11_AFR,Primary Energy|Coal,EJ/yr,3.996997966,4.34357525599999,4.0543693859315,3.23547206150867,0.516145186410971,0.293977679735147,0.182518976136099,0.134193167151898,0.178581676798793,0.133186812000568,0.0650994863421858,0.0,,0.0,,0.0,,0.0,,0.0
922,MESSAGEix-GLOBIOM 1.1,Below 2Â°C,MESSAGEix-GLOBIOM 1.1|R11_AFR,Primary Energy|Gas,EJ/yr,0.655449387250631,0.367467543452681,0.948984189915709,1.29800326289425,2.82393262044181,3.33616528048364,4.0412060295751,5.30452159729418,6.97197901262839,8.93050842101185,11.4039416031726,14.1144331554573,,21.1618753169228,,24.2914393120007,,23.8097067217966,,19.8243190736208
923,MESSAGEix-GLOBIOM 1.1,Below 2Â°C,MESSAGEix-GLOBIOM 1.1|R11_AFR,Primary Energy|Oil,EJ/yr,2.91284441996804,3.28104608222205,4.56329902070595,3.44337171565494,4.03954449020071,4.63318666897897,5.11778418543671,5.16880062686904,4.86130621752949,3.67022555108576,2.56438240651268,1.70427367098584,,0.205445560329867,,0.341131646204145,,0.840932609237156,,2.13313519606363
924,MESSAGEix-GLOBIOM 1.1,Below 2Â°C,MESSAGEix-GLOBIOM 1.1|R11_CPA,Price|Primary Energy|Coal,US$2010/GJ,0.0,0.0,2.42152708919014,2.53029275598107,1.95314584186895,1.60743154816329,1.63176698891148,1.68411414114692,1.89767648425829,2.06760758754543,2.39581461107212,2.78166558632032,,3.10413885872957,,3.22718450230051,,3.13621388480791,,3.0609745186882
925,MESSAGEix-GLOBIOM 1.1,Below 2Â°C,MESSAGEix-GLOBIOM 1.1|R11_CPA,Price|Primary Energy|Gas,US$2010/GJ,0.0,0.0,2.99378810725222,3.35532902417216,3.86531877637408,4.44971656661345,5.35326244756789,5.51415658109937,5.48855355778975,5.20186723952683,5.73695396892401,6.24007516698932,,6.76265609315013,,6.73400603323348,,6.71269838191393,,6.56507990759859
926,MESSAGEix-GLOBIOM 1.1,Below 2Â°C,MESSAGEix-GLOBIOM 1.1|R11_CPA,Price|Primary Energy|Oil,US$2010/GJ,0.0,0.0,1.58017043012091,2.95972136677535,3.45610048800916,3.78521847176618,3.98422564380861,4.24439468473005,4.46942277258194,4.87433208485693,5.28793351916341,5.15136568516274,,5.37795905692165,,5.379705125416,,5.96499795507542,,5.88222021228586
927,MESSAGEix-GLOBIOM 1.1,Below 2Â°C,MESSAGEix-GLOBIOM 1.1|R11_CPA,Primary Energy|Coal,EJ/yr,51.21466777,76.1827937218,81.2197960754082,76.5908323339413,35.8644905730581,20.0089115745789,11.8851279663114,6.9819661350635,4.20353135748563,2.75468494139165,2.53422425607653,2.70313469293223,,4.52905999002989,,7.33402684801222,,11.8174933129596,,12.1354931297008
928,MESSAGEix-GLOBIOM 1.1,Below 2Â°C,MESSAGEix-GLOBIOM 1.1|R11_CPA,Primary Energy|Gas,EJ/yr,2.07450321030465,5.14653024011152,7.04971752360775,16.2745932095916,16.0917293180048,21.7126175806156,22.5209698169029,21.9828898475711,23.1637832730422,23.2351627009001,24.5228175921791,25.9067149969707,,25.2172728696047,,23.7217115598613,,22.3144831711007,,19.8478282620128
929,MESSAGEix-GLOBIOM 1.1,Below 2Â°C,MESSAGEix-GLOBIOM 1.1|R11_CPA,Primary Energy|Oil,EJ/yr,14.2371456062947,21.5219017506567,22.6981987990093,28.4040261731687,29.4246511314379,29.899635308872,27.6614523621038,26.2902571590261,22.0387353027188,18.3426242666204,15.0892448942414,11.3048753925191,,5.5319588486153,,2.58583085745955,,1.7641201524741,,0.937563455202489
930,MESSAGEix-GLOBIOM 1.1,Below 2Â°C,MESSAGEix-GLOBIOM 1.1|R11_EEU,Price|Primary Energy|Coal,US$2010/GJ,0.0,0.0,2.87146949408448,10.597763887593,4.61546495168105,1.56807219788809,1.70199335037612,1.35971995791637,0.759841005993628,1.21128824130732,2.40543470377845,4.11673177139302,,4.58996937635627,,4.62891445410045,,4.33495336690886,,4.05283961353294
931,MESSAGEix-GLOBIOM 1.1,Below 2Â°C,MESSAGEix-GLOBIOM 1.1|R11_EEU,Price|Primary Energy|Gas,US$2010/GJ,0.0,0.0,0.553502379467029,14.0476886214237,6.54328488442949,3.18269415523892,3.43902774223377,4.01866229466211,4.14468946816911,4.45026464987645,5.32264381808366,6.05464655219571,,6.39556869818871,,6.17121770609873,,6.41365431889257,,6.61842967836319
932,MESSAGEix-GLOBIOM 1.1,Below 2Â°C,MESSAGEix-GLOBIOM 1.1|R11_EEU,Price|Primary Energy|Oil,US$2010/GJ,0.0,0.0,0.0784000091213981,12.7087980562289,6.69695576062029,3.84656141708689,4.14572808450383,4.09825614059952,4.25310432592398,4.55785414282446,5.28793351916341,5.15136568516274,,5.01511117377489,,4.86933908501954,,5.72068087138579,,6.06001641147154
933,MESSAGEix-GLOBIOM 1.1,Below 2Â°C,MESSAGEix-GLOBIOM 1.1|R11_EEU,Primary Energy|Coal,EJ/yr,4.798817308,4.20285752744,4.02795356457145,1.54989784937282,0.665338254302946,0.294939162708078,0.267190092662907,0.29286900281509,0.232130863353022,0.1577,0.10083267687597,0.0560870081057262,,0.0058976996444444,,0.0035311483111111,,0.0021142383422222,,0.0012658719177777
934,MESSAGEix-GLOBIOM 1.1,Below 2Â°C,MESSAGEix-GLOBIOM 1.1|R11_EEU,Primary Energy|Gas,EJ/yr,2.75695236460553,2.40976008703353,2.18504757382668,2.91752145396226,3.1681664945902,3.26490352968495,3.72714383103925,3.92940130544614,4.15866452589209,4.38260031541364,4.78949608424994,4.66357600637791,,3.7021169542607,,2.78280451532503,,2.46548659514289,,2.74125119505376
935,MESSAGEix-GLOBIOM 1.1,Below 2Â°C,MESSAGEix-GLOBIOM 1.1|R11_EEU,Primary Energy|Oil,EJ/yr,3.44349477989143,3.46938670785967,3.45214055197221,3.4996159932071498,3.83109714680487,3.69220440144477,2.91374559257758,2.12928035061538,1.51150649723442,1.38095687963767,1.08264738361083,0.645987027166326,,0.101833786912931,,0.0044738135792963,,0.0100067566610929,,0.0116261310993001
936,MESSAGEix-GLOBIOM 1.1,Below 2Â°C,MESSAGEix-GLOBIOM 1.1|R11_FSU,Price|Primary Energy|Coal,US$2010/GJ,0.0,0.0,1.16641819152633,1.23464164034958,1.71129647274063,1.92608017172669,2.02272812203712,1.54903547503161,0.849180042258524,1.17470029517719,2.0607692740857,3.58743202510643,,4.01866808191899,,3.82569497123572,,3.52571890302308,,3.20216601151028
937,MESSAGEix-GLOBIOM 1.1,Below 2Â°C,MESSAGEix-GLOBIOM 1.1|R11_FSU,Price|Primary Energy|Gas,US$2010/GJ,0.0,0.0,2.04078895265211,2.08486371133707,2.2435749370343,2.37382476108114,2.573033335569,2.73556137241885,3.05435696937211,3.32045070384278,3.8298101086001,4.44895096307825,,5.07216050554694,,5.4113455066021,,5.6439214298867,,5.72246248598971
938,MESSAGEix-GLOBIOM 1.1,Below 2Â°C,MESSAGEix-GLOBIOM 1.1|R11_FSU,Price|Primary Energy|Oil,US$2010/GJ,0.0,0.0,6.11393958343023,2.48842309414346,2.92234782820532,3.2860856978385,3.16874252404885,3.58257030540271,3.53358069176357,3.98996593700243,4.42570197388568,4.27657870238374,,4.4186607355067,,4.32025749006815,,5.03001104274755,,5.09162343051382
939,MESSAGEix-GLOBIOM 1.1,Below 2Â°C,MESSAGEix-GLOBIOM 1.1|R11_FSU,Primary Energy|Coal,EJ/yr,7.826499608,7.31576608,7.36694094375671,6.5334816955473,2.5189874766658,0.935928283995468,0.562550545730423,0.298403505047348,0.245974510833693,0.238048579372476,0.155973700109742,0.101494072911111,,0.0864022179555554,,0.0454245563222222,,0.0183430367044444,,0.0151037735711111
